"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Taylor County","KY","17.9666666666666","22.3","6.36666666666666","18.1","84.6","1171","0.2","0.866666666666666","5.26666666666666","2.4","0.1","1.9","91.7333333333333","89.5333333333333","63.4666666666666","9804","10985","112400","2.45666666666666","41808","15731","1.59999999999999","513.92","0.866666666666666","52.9333333333333","-1","12.2666666666666","51.2333333333333","1397","25765","24512","92","23491","228071","1607","399","883","35","1507","231","1283"
"Taylor County","TX","14.3666666666666","24.7333333333333","7.3","24.9333333333333","88","6979","1","2.16666666666666","8.2","24.5333333333333","0.166666666666666","2.86666666666666","85.6666666666666","63.5333333333333","59.1999999999999","49680","57540","114932","2.59333333333333","50391","18107","6.16666666666666","610.033333333333","11.2","52.1333333333333","609244.333333333","10.7999999999999","51.3","11047","140519","131506","143.6","202107","1482327","7599","2291","4295","1551","5643","895","6055"
"Taylor County","WI","19.1666666666666","23.4333333333333","5.73333333333333","14.6","87.7333333333333","935","0.433333333333333","0.533333333333333","0.466666666666666","2.2","0.1","1","97.5666666666666","95.7333333333333","76.7","8665","10726","133900","2.33666666666666","50301","18335","1.4","649.586666666666","2.6","59.1999999999999","545099","14.8666666666666","49.1","1353","20124","20689","21.2","8643","158891","1135","311","671","-1","1095","119","955"
"Taylor County","WV","19.9333333333333","20.0333333333333","4.93333333333333","16.7","88.0666666666666","499","0.3","0.466666666666666","1.16666666666666","0.966666666666666","0","1.1","96.9666666666666","96.1","77.8666666666666","6702","7510","101300","2.45333333333333","45564","16807","0.7","114.846666666666","0.599999999999999","59.1333333333333","-1","19.2","49.3","1756","16829","16895","97.8","-1","73943","587","155","339","-1","527","151","359"
"Tazewell County","IL","18.5333333333333","22.7","5.73333333333333","25.4","92.3666666666666","4399","0.3","0.9","1.36666666666666","2.4","0","1.43333333333333","96","93.8666666666666","76.2666666666666","54340","58658","138664","2.42333333333333","60991","22335","1.76666666666666","1879.24666666666","1.53333333333333","58.4666666666666","3900226.33333333","13.8666666666666","50.7333333333333","9396","132799","135394","208.6","238987","1294891","5483","1739","2871","251","5019","587","4563"
"Tazewell County","VA","21.8","19.4","5.06666666666666","14.2333333333333","80.1333333333333","1307","0.2","0.7","3.26666666666666","1.03333333333333","0","1.1","94.7333333333333","93.8","74","17122","20697","95800","2.40333333333333","39961","15823","0.866666666666666","345.566666666666","0.466666666666666","59.6666666666666","198549.666666666","16.4","50.3666666666666","2709","41440","45078","86.9","39751","536395","1851","559","1039","79","1647","151","1535"
"Tehama County","CA","19","23.8666666666666","6.13333333333333","14.9666666666666","83.3666666666666","2203","3.33333333333333","1.4","1.06666666666666","25.2333333333333","0.2","3.6","90.3666666666666","68","66.1","23914","27639","202964","2.62666666666666","43648","16199","8.56666666666666","2363.98666666666","12.2666666666666","57.7333333333333","299682.333333333","15.2666666666666","50.2666666666666","4800","64907","63463","21.5","43427","436379","2635","759","1479","519","1999","307","2187"
"Telfair County","GA","17.6333333333333","16.5666666666666","4.26666666666666","9.36666666666666","71.5","467","0.366666666666666","0.733333333333333","36.8","15.0333333333333","0.1","1.26666666666666","60.8333333333333","49.1333333333333","66.2666666666666","4971","7276","62500","2.58333333333333","30478","11467","11.6666666666666","478.026666666666","8","62.0666666666666","-1","15.2","41.1","921","13826","16500","37.7","-1","39887","543","247","275","179","343","31","491"
"Teller County","CO","21.4666666666666","17.4333333333333","3.86666666666666","35.6666666666666","96","1823","1.33333333333333","1.03333333333333","0.9","6.8","0.1","2.53333333333333","94.1","88.5333333333333","82.1333333333333","9974","13254","270764","2.4","64072","23799","3","477.453333333333","2.13333333333333","55.1333333333333","4347","21.5999999999999","49.2333333333333","3301","24269","23350","41.9","73879","138527","1931","707","883","99","1755","323","1519"
"Tensas Parish","LA","23.6666666666666","23.2666666666666","5.9","11.0333333333333","76.4333333333333","223","0.166666666666666","0.2","54.6","2.23333333333333","-0.666666666666666","1.26666666666666","43.7666666666666","42.0333333333333","66.1666666666666","1881","3425","63900","2.46333333333333","27515","10607","0.733333333333333","596.546666666666","1.4","61.8666666666666","-1","14.4666666666666","51.0333333333333","224","4378","5252","8.7","-1","18439","323","119","151","91","215","47","239"
"Terrebonne Parish","LA","14.1333333333333","25.2666666666666","6.93333333333333","14.8666666666666","77.7","5595","6.03333333333333","1.1","19.1333333333333","5.03333333333333","0.1","2.56666666666666","71.0333333333333","66.8666666666666","72.4666666666666","39739","45373","145532","2.78333333333333","49152","17279","3.46666666666666","990.983333333333","6.2","58.4","1025529.66666666","16.2","50.7333333333333","5554","110832","111860","90.8","196799","1286263","7119","2231","3639","1347","5431","595","6159"
"Terrell County","GA","19.3","23.2","6.23333333333333","10.3666666666666","73.5333333333333","459","0.6","0.4","60.1666666666666","2.8","0.2","1.36666666666666","37.3333333333333","35.6666666666666","57.8","3383","4161","87664","2.53333333333333","34052","13363","1.8","486.393333333333","1.13333333333333","58.8666666666666","-1","16.9333333333333","52.4333333333333","580","9164","9315","27.8","-1","45359","487","199","243","271","195","27","427"
"Terrell County","TX","29.5999999999999","19.2333333333333","5.46666666666666","18.0666666666666","82.5","59","3.33333333333333","1.6","1.76666666666666","50.5666666666666","-0.666666666666666","1.96666666666666","91.3333333333333","44.1333333333333","86.1333333333333","411","700","69932","2.12","41963","17123","4.63333333333333","1571.68666666666","37.8","63.8","-1","16.6666666666666","48.6666666666666","70","819","984","0.4","235","3359","111","35","67","31","75","-1","91"
"Terry County","TX","14.9333333333333","27.0999999999999","7.7","12.7666666666666","68.6333333333333","527","1.3","0.6","4.86666666666666","55.0666666666666","0.0666666666666666","1.4","91.7666666666666","39.3666666666666","70.4666666666666","4063","4860","72632","2.83666666666666","42311","13751","10.4","592.226666666666","26.4","52","-1","12","47.2666666666666","418","12135","12651","14.2","10263","87683","715","199","451","279","407","59","627"
"Teton County","ID","11.6","25.1333333333333","6.46666666666666","38.8","91.8","1095","0.833333333333333","0.566666666666666","0.466666666666666","17.0333333333333","0.2","1.33333333333333","96.7333333333333","81","75.8333333333333","3663","5947","305300","2.99333333333333","67451","20791","8.6","409.126666666666","9.26666666666666","55.0666666666666","-1","19.2","47.7333333333333","336","11197","10170","22.6","10015","44063","1039","395","475","63","939","63","911"
"Teton County","MT","22.8","23.9333333333333","6.7","24.7666666666666","91.4666666666666","391","1.8","0.666666666666666","0.233333333333333","1.59999999999999","0","2.33333333333333","95","93.7","71.9","2407","2906","160032","2.43333333333333","51107","18679","1.4","1651.93","1.33333333333333","58.4666666666666","1975","12.4666666666666","50.9","535","6172","6073","2.7","3459","46467","487","131","207","19","423","39","347"
"Teton County","WY","14.6","18.3","5.1","54.2333333333333","95.7333333333333","3763","0.933333333333333","1.56666666666666","0.866666666666666","15.1333333333333","0.1","1.56666666666666","94.9666666666666","80.9666666666666","59.9666666666666","8539","13877","797764","2.56666666666666","79142","36031","10.9","2663.25333333333","12.4666666666666","54","22762.3333333333","10.2","48.2666666666666","1117","23194","21294","5.3","229327","341739","4155","1323","1999","219","3659","295","3571"
"Texas County","MO","20.8333333333333","21.3333333333333","5.6","13","83.3666666666666","1167","0.866666666666666","0.4","3.76666666666666","2.2","0.1","2.06666666666666","92.8666666666666","90.8999999999999","73.3666666666666","9606","11683","107132","2.52","35406","13315","1.16666666666666","1072.48333333333","1.6","57.2666666666666","105178.333333333","16.3333333333333","47.6333333333333","2643","24874","26008","22.1","-1","114979","1239","387","515","19","1143","55","1051"
"Texas County","OK","11.3666666666666","28","8.36666666666666","21","71.8666666666666","779","1.9","3.33333333333333","4.53333333333333","46.6333333333333","0.533333333333333","1.8","87.9333333333333","44.5666666666666","66.8666666666666","6908","8218","106400","2.95666666666666","51485","14667","25.4666666666666","1562.32","28.8666666666666","55.6","-1","9.4","46.8","527","21541","20640","10.1","19451","150979","1231","363","655","419","739","63","1079"
"Thayer County","NE","25.2333333333333","22.8333333333333","5.8","17.9666666666666","92.0666666666666","279","0.4","0.3","0.4","2.8","0","1.36666666666666","97.4666666666666","94.7666666666666","78.9333333333333","2279","2754","68000","2.17666666666666","49354","19751","0.833333333333333","652.826666666666","1.46666666666666","61.3333333333333","-1","8.2","50.6333333333333","389","5102","5228","9.1","5075","37375","279","71","99","-1","263","23","239"
"Thomas County","GA","18.0666666666666","23.8333333333333","6.3","22.5","83.8666666666666","2207","0.566666666666666","0.966666666666666","36.4","3.73333333333333","0.0666666666666666","1.43333333333333","60.5666666666666","57.6666666666666","59.6333333333333","17521","20712","140200","2.49666666666666","40503","18299","2.5","719.496666666666","2.53333333333333","54.6","449953","12.7333333333333","52.6666666666666","2981","45515","44720","82.1","39527","376419","2419","1039","1135","819","1471","243","2039"
"Thomas County","KS","17.2333333333333","23.3333333333333","7.33333333333333","24.3666666666666","92.7333333333333","527","1.06666666666666","0.766666666666666","1.06666666666666","6.8","0.1","1.53333333333333","95.5333333333333","89.7333333333333","67.8999999999999","3288","3590","118864","2.27333333333333","56143","20291","4.23333333333333","770.186666666666","3.13333333333333","55.3333333333333","-1","7.6","51.0666666666666","415","7915","7900","7.4","14551","155687","695","127","383","-1","655","123","447"
"Thomas County","NE","24.2666666666666","22.8333333333333","6.36666666666666","24.0333333333333","94.1","59","1.33333333333333","0.3","0.833333333333333","3.16666666666666","-0.666666666666666","0.933333333333333","96.5666666666666","93.4666666666666","75.5666666666666","295","401","105932","2.31","57981","24379","1.63333333333333","2063.44333333333","1.06666666666666","56.1333333333333","-1","8.53333333333333","48.6","53","675","647","0.9","-1","5331","23","-1","-1","-1","23","-1","19"
"Throckmorton County","TX","28.1666666666666","20.0333333333333","4.36666666666666","21.0666666666666","84.4333333333333","147","1.16666666666666","0.466666666666666","0.966666666666666","13.5","-0.666666666666666","1.23333333333333","96.1","83.3","72.8333333333333","698","1079","56700","2.13","39762","20307","1.96666666666666","608.033333333333","6.33333333333333","57.4","-1","11.2666666666666","51.8","109","1496","1641","1.8","-1","4755","103","15","75","19","75","-1","95"
"Thurston County","NE","11.9","35.7333333333333","10.4333333333333","16.2","88.1666666666666","195","57.9333333333333","0.566666666666666","0.533333333333333","5.63333333333333","0","2.63333333333333","38.3","36.3333333333333","62.8666666666666","2134","2433","76032","3.29666666666666","47820","13427","1.26666666666666","426.566666666666","2.13333333333333","59.9333333333333","-1","10.4666666666666","50.5333333333333","344","6841","6940","17.6","1671","48675","147","35","87","43","91","-1","123"
"Thurston County","WA","17","21.5","5.83333333333333","34.5666666666666","93.4333333333333","10759","1.76666666666666","6.1","3.53333333333333","9.06666666666666","1","5.6","81.9666666666666","74.8333333333333","65.8666666666666","106921","116971","273564","2.50666666666666","68745","23443","7.93333333333333","480.973333333333","7.4","53.5333333333333","607017.666666666","17.5333333333333","51.0333333333333","28919","285143","252264","349.4","279455","2220539","12559","4531","5979","1835","10075","1523","10147"
"Tift County","GA","14.9333333333333","24.8333333333333","6.8","17.4","80.4333333333333","2055","0.466666666666666","1.5","30.5","11.9","0.1","1.36666666666666","66","55.6","60.3666666666666","14659","16778","117832","2.64","41955","15315","5.43333333333333","485.196666666666","7.66666666666666","60.5333333333333","352069.666666666","11.7333333333333","51.7","1857","41128","40118","154.9","67195","537043","2319","819","1303","699","1471","195","1947"
"Tillamook County","OR","25.4","18.9","4.93333333333333","21.4333333333333","89.1","1383","1.6","1","0.633333333333333","10.4333333333333","0.366666666666666","2.86666666666666","93.6","84.2333333333333","69.5","10600","19015","245032","2.39333333333333","47820","18439","5.63333333333333","885.829999999999","6.13333333333333","56.3333333333333","472196.333333333","12.9333333333333","49.5333333333333","2498","26706","25250","22.9","34163","165911","1715","507","799","67","1563","159","1443"
"Tillman County","OK","19.5333333333333","23.5333333333333","5.73333333333333","16.8666666666666","77.4333333333333","271","4.76666666666666","0.466666666666666","8.29999999999999","27.2","0.2","4.3","82.0333333333333","58.8","75.0333333333333","2877","4007","55464","2.50666666666666","40302","14647","6.4","1839.22","12.4666666666666","54.7333333333333","-1","13.2666666666666","49.5666666666666","539","7188","7992","9.2","2343","18563","375","175","143","59","283","51","283"
"Tioga County","NY","19.9","21.0333333333333","5","25.3666666666666","91.1","1839","0.266666666666666","0.766666666666666","1.03333333333333","1.96666666666666","0.0333333333333333","1.33333333333333","96.5333333333333","94.9666666666666","77.7666666666666","20090","22471","115932","2.43","60574","21211","2.03333333333333","539.25","1.33333333333333","59.2666666666666","292153","15.2666666666666","50.3","3851","48930","51125","98.6","24111","248587","2151","679","1219","71","2019","191","1871"
"Tioga County","PA","21.6","19.9","5.4","19.1","89.7333333333333","1659","0.3","0.566666666666666","0.833333333333333","1.3","0","1.16666666666666","97.2","96.1","73.3","16562","21752","133400","2.43666666666666","48943","17531","1.23333333333333","943.726666666666","0.533333333333333","58.4666666666666","394472.333333333","16","50.4333333333333","3805","41458","41981","37","43667","375903","2563","563","1703","47","2443","355","2059"
"Tippah County","MS","16.5333333333333","24.2666666666666","6.2","13.5666666666666","78.5333333333333","987","0.4","0.266666666666666","16.7","4.8","0","1.53333333333333","81.0333333333333","76.8999999999999","73.7","8048","9885","82864","2.7","37708","12999","2","671.973333333333","2.6","61.0666666666666","266878.333333333","16.9333333333333","51.1333333333333","1002","21891","22232","48.6","-1","89183","1063","315","643","91","935","87","879"
"Tippecanoe County","IN","11.3666666666666","20.6666666666666","5.93333333333333","37.7","91.3","6471","0.4","8.26666666666666","5.56666666666666","8.46666666666666","0.1","2.13333333333333","83.6","75.8999999999999","54.8","69239","76849","145632","2.46333333333333","50166","18299","11.4666666666666","631.01","10.4666666666666","48.6","7916677.66666666","11.4666666666666","48.9","8165","185190","172780","345.7","241399","1483779","7243","2427","3467","1039","5851","615","6063"
"Tipton County","IN","20.7","20.7333333333333","5.03333333333333","21.9333333333333","89.1","687","0.366666666666666","0.566666666666666","0.633333333333333","2.8","0","1","97.3999999999999","94.9333333333333","80.2","6458","7005","113432","2.34666666666666","56306","20683","1.46666666666666","346.293333333333","1.26666666666666","58","157521","16","50.1666666666666","1269","15379","15936","61.2","8591","120375","639","155","371","-1","607","63","491"
"Tipton County","TN","14.3","24.6666666666666","5.96666666666666","16.5666666666666","86.8999999999999","2679","0.5","0.766666666666666","18.5666666666666","2.76666666666666","0.133333333333333","2.1","77.9666666666666","75.7666666666666","72.2","21494","23881","146364","2.82","58335","18971","1.7","665.65","1.53333333333333","58.1999999999999","297505.666666666","21.9333333333333","50.7","5481","61191","61081","133.3","26359","262399","2863","1239","1291","623","2099","319","2363"
"Tishomingo County","MS","20.4","21.6666666666666","5.43333333333333","11.3666666666666","79.2","747","0.4","0.2","2.6","3.13333333333333","0","0.966666666666666","95.8333333333333","93","75.6333333333333","7639","10432","83032","2.51333333333333","35984","13591","0.933333333333333","311.476666666666","0.866666666666666","57.6666666666666","199183","14.2666666666666","51.4","1242","19040","19593","46.2","-1","76175","919","335","507","31","863","83","775"
"Titus County","TX","14.2666666666666","28.8666666666666","7.93333333333333","15.4666666666666","75.1666666666666","1319","2.4","1.13333333333333","10.0333333333333","43.2333333333333","0.2","1.5","84.8","45.1999999999999","68.6","10837","12387","100600","2.98","47775","14483","19.6333333333333","270.366666666666","25.7333333333333","61.2666666666666","894031.666666666","12.2","50.8333333333333","1744","31670","32334","79.6","36515","318543","1623","523","763","415","1111","79","1355"
"Todd County","KY","16","26.7333333333333","7.36666666666666","11.9333333333333","77.0333333333333","615","0.266666666666666","0.266666666666666","8.23333333333333","4.3","0.1","1.56666666666666","89.6","85.8333333333333","69.2","4618","5341","99200","2.64","43181","15427","2.36666666666666","442.94","7.33333333333333","60","72616.3333333333","16.9333333333333","50.2333333333333","747","12336","12460","33.3","2079","51527","679","187","375","31","615","59","543"
"Todd County","MN","21.1333333333333","23.9333333333333","6.76666666666666","14.2666666666666","86.7333333333333","1127","0.633333333333333","0.533333333333333","0.633333333333333","6.36666666666666","0.266666666666666","1.53333333333333","96.4666666666666","90.8666666666666","82.7333333333333","9848","13246","145600","2.45666666666666","50720","17783","3.53333333333333","835.696666666666","6.66666666666666","59.2666666666666","590626.333333333","15.9333333333333","48.4666666666666","1899","24928","24895","26.3","12219","104519","1375","303","803","-1","1331","115","1175"
"Todd County","SD","7.43333333333333","41.2666666666666","12.2666666666666","14.5333333333333","79.1333333333333","131","86.6","1.63333333333333","0.5","4.03333333333333","-0.666666666666666","2.26666666666666","8.93333333333333","8.4","44.6333333333333","2692","3168","30736","3.70666666666666","26866","7159","1.56666666666666","1045.17333333333","7.13333333333333","62.4","4683","13","51.5333333333333","317","9510","9612","6.9","431","28651","199","95","67","143","39","19","163"
"Tolland County","CT","15.5333333333333","17.6333333333333","4.06666666666666","40.1666666666666","94.3333333333333","6447","0.266666666666666","4.7","3.8","5.6","0.1","1.93333333333333","89.1666666666666","84.6","72.6666666666666","55231","59697","253668","2.46666666666666","84889","27579","6.9","323.909999999999","6.8","57","602375","17.2","49.9333333333333","9364","150315","152691","372.2","146035","868699","6607","2299","3627","555","5871","727","5615"
"Tom Green County","TX","15.2333333333333","23.7333333333333","6.73333333333333","23.5333333333333","85.0666666666666","5939","1.1","1.36666666666666","4.46666666666666","39.8333333333333","0.166666666666666","2.19999999999999","90.6666666666666","53.3","63.7333333333333","42970","48502","127332","2.55333333333333","50781","19667","6.5","1014.31333333333","16.8","55.0666666666666","-1","11.5333333333333","50.2333333333333","9195","118868","110224","72.4","-1","1214455","6595","2087","3691","1491","4827","795","5455"
"Tompkins County","NY","14.1666666666666","14.9333333333333","3.93333333333333","52.1","93.9666666666666","5287","0.466666666666666","10.4","4.4","5.16666666666666","0.1","3.4","81.3","77.3","55.3666666666666","39213","43780","192800","2.27","57289","22047","12.8","533.83","9.66666666666666","49.2666666666666","574060.333333333","12.6","50.8333333333333","4224","105387","101564","214","154435","741319","6039","1991","3231","727","4967","447","5235"
"Tooele County","UT","9.06666666666666","32.9666666666666","8.1","22.9333333333333","91.5333333333333","2311","1.3","0.8","0.9","12.5333333333333","0.633333333333333","2.2","94.1666666666666","82.9","79","19745","22229","208100","3.24666666666666","70176","17299","4.16666666666666","4627.23333333333","5.13333333333333","55.8","589536.333333333","18.8666666666666","49.3","3592","68998","58218","8.4","30899","331195","2091","723","911","267","1727","91","1831"
"Toole County","MT","18.1333333333333","20.5","6.23333333333333","15","88.5666666666666","203","5.33333333333333","0.733333333333333","0.933333333333333","3.93333333333333","0.0666666666666666","2.86666666666666","90.1333333333333","86.8999999999999","60.7666666666666","1887","2366","127364","2.25333333333333","49468","18351","3.46666666666666","1616.07666666666","5.06666666666666","53.7333333333333","4686.33333333333","8.66666666666666","43.7333333333333","542","5034","5324","2.8","7971","55655","379","51","263","-1","359","75","275"
"Toombs County","GA","16.4","26.6333333333333","7.16666666666666","15.8666666666666","79.8","1271","0.766666666666666","0.833333333333333","26.2","11.6","0.133333333333333","1.5","70.5333333333333","60.4333333333333","61.1333333333333","10126","12193","92900","2.63333333333333","37177","16263","5.46666666666666","570.606666666666","7.6","55.0666666666666","-1","14.3333333333333","52.6666666666666","1575","27114","27223","74.8","33015","270923","1891","747","931","447","1351","255","1455"
"Torrance County","NM","20.3333333333333","20.9","5.23333333333333","14.7666666666666","83.3","535","4.13333333333333","0.566666666666666","2.2","42.9666666666666","0.3","2.8","90","51.2333333333333","82.7","5642","7977","111264","2.69666666666666","34465","13915","5.13333333333333","2482.69666666666","14.0666666666666","59.4666666666666","-1","21.4666666666666","47.4666666666666","1623","15235","16383","4.9","-1","102691","719","243","379","211","483","75","595"
"Towner County","ND","24.7","21.7","6.03333333333333","18.6","92","139","4.56666666666666","0.133333333333333","0.333333333333333","2.06666666666666","-0.666666666666666","1.53333333333333","93.4","91.4333333333333","75.6333333333333","1050","1450","67000","2.10333333333333","53377","24823","3.53333333333333","871.633333333333","2.66666666666666","58.3333333333333","-1","9.26666666666666","49.1","140","2214","2246","2.2","871","20243","231","59","147","-1","223","-1","211"
"Towns County","GA","34","13.0666666666666","3.7","27.6333333333333","88.8666666666666","843","0.366666666666666","0.833333333333333","1.2","3","0.0666666666666666","1","96.5","93.8333333333333","80.4666666666666","4685","8203","208332","2.23","44334","17311","2.76666666666666","343.346666666666","1.86666666666666","59.4","-1","13.2666666666666","52.3333333333333","1203","12026","10471","62.9","21603","58075","687","175","379","23","635","35","631"
"Traill County","ND","19.6666666666666","22.6333333333333","6.13333333333333","28.9","92.4333333333333","411","1.4","0.533333333333333","0.866666666666666","3.53333333333333","0","2","95.2333333333333","92.1333333333333","72.3333333333333","3354","3837","131864","2.28333333333333","59223","22211","1.76666666666666","806.346666666666","1.86666666666666","57.4","-1","13.1333333333333","49.0333333333333","598","8026","8121","9.4","5135","64799","567","163","287","-1","531","119","391"
"Transylvania County","NC","30.4333333333333","15.7333333333333","3.96666666666666","30.9333333333333","88.8","2167","0.466666666666666","0.633333333333333","3.69999999999999","3.33333333333333","0.0666666666666666","1.83333333333333","93.3333333333333","90.3666666666666","76.1","14369","19663","205132","2.23999999999999","47401","19699","2.96666666666666","391.173333333333","2.66666666666666","56.6666666666666","40710.3333333333","15.4","51.7333333333333","3490","33009","33090","87.4","45687","207523","2323","767","1271","143","2111","171","2011"
"Traverse County","MN","25.5","20.8333333333333","5.6","16.7","92.0333333333333","187","6","0.366666666666666","0.633333333333333","3.3","0.1","2.26666666666666","90.6666666666666","88.3","80.2","1574","2091","76400","2.08666666666666","49874","21695","1.7","912.336666666666","2.26666666666666","60.2666666666666","3619","11.3333333333333","49.6333333333333","288","3371","3558","6.2","-1","31131","219","67","91","15","191","-1","167"
"Travis County","TX","9.6","21.8","6.36666666666666","48.3","88.5333333333333","88535","1.23333333333333","7.1","8.9","33.7","0.1","2.6","80.0333333333333","49.1666666666666","52.1999999999999","452196","522105","289600","2.53666666666666","69933","29103","17.8","659.8","20.4666666666666","53.6","8187903","16.7333333333333","49.5333333333333","52221","1243837","1024266","1034.4","2484515","10389099","80355","28123","43119","23547","53255","6343","70155"
"Treasure County","MT","28.2666666666666","19.9333333333333","7.36666666666666","24.0333333333333","88.6666666666666","23","2.73333333333333","0.8","-0.633333333333333","3.7","-0.666666666666666","2.36666666666666","93.9666666666666","91.1666666666666","68.8","344","427","101300","1.98","41065","19839","2.53333333333333","2842.41","2.8","55.6666666666666","-1","13.1333333333333","49.5333333333333","68","736","718","0.7","263","-1","95","43","27","-1","91","-1","87"
"Trego County","KS","26.2666666666666","17.7333333333333","4.26666666666666","23.7","92.2","203","0.366666666666666","0.466666666666666","0.7","2.4","0.1","1.5","96.8666666666666","94.7333333333333","74.8666666666666","1328","1668","91032","2.11666666666666","53882","22819","1.83333333333333","764.25","0","54.8","-1","12","49.6","266","2842","3001","3.4","3171","31823","315","79","115","-1","287","19","271"
"Trempealeau County","WI","17.9","24.8666666666666","7","18.7","89.6666666666666","1387","1","0.7","0.566666666666666","8.26666666666666","0.1","1.1","96.6333333333333","89.7","73.4666666666666","11917","13142","149064","2.42333333333333","55411","19267","4.1","488.313333333333","5.73333333333333","59.2666666666666","1191156.33333333","14.8666666666666","49.4666666666666","1852","30341","28816","39.3","16923","215183","1839","507","935","47","1731","135","1571"
"Treutlen County","GA","17.4666666666666","23.3666666666666","6.03333333333333","12.3666666666666","73.9333333333333","319","0.3","0.3","32.0333333333333","2.96666666666666","0","1.16666666666666","66.2333333333333","63.7666666666666","67.2666666666666","2499","3018","67700","2.52666666666666","34126","14551","2.5","416.346666666666","2.06666666666666","57.4","-1","15.9333333333333","50.1","486","6530","6885","34.5","911","19955","255","139","95","87","159","27","207"
"Trigg County","KY","22.5333333333333","21.3666666666666","5.23333333333333","17.2","86.0666666666666","667","0.4","0.333333333333333","7.16666666666666","2.16666666666666","0.0666666666666666","2.2","89.8666666666666","88.0333333333333","81.0666666666666","5907","7928","124600","2.42","48897","18839","1.26666666666666","419.466666666666","3.66666666666666","55.6666666666666","91037","17.7333333333333","50.5666666666666","1594","14090","14339","32.5","-1","63495","607","115","443","27","559","127","443"
"Trimble County","KY","17.0666666666666","22.4333333333333","5.46666666666666","14.7666666666666","83.3666666666666","307","0.666666666666666","0.566666666666666","1.03333333333333","3.36666666666666","0.1","1.36666666666666","96.2","93.7333333333333","77.1","3504","3984","118432","2.45333333333333","51942","18155","1.5","285.119999999999","0.4","57.1999999999999","-1","16.1333333333333","49.6999999999999","622","8578","8809","58.1","-1","17047","363","147","163","-1","347","-1","351"
"Trinity County","CA","26.8666666666666","17.1666666666666","4.7","20.1","92.0333333333333","607","5.23333333333333","1.3","0.7","7.36666666666666","0.2","5.26666666666666","87.3","82.1333333333333","69.6666666666666","5848","8936","277600","2.17666666666666","39526","17679","4.26666666666666","2283.85","5.39999999999999","58.8","-1","14.0666666666666","48.7333333333333","1316","15130","13786","4.3","8919","48435","747","287","359","139","555","159","535"
"Trinity County","TX","26.4333333333333","19.6666666666666","5.03333333333333","11.9","82.5","675","1","0.466666666666666","9.2","10.2","0.0666666666666666","1.66666666666666","87.5666666666666","78.1666666666666","78.7333333333333","5715","8991","82500","2.53666666666666","39087","16683","3.93333333333333","462.073333333333","5.13333333333333","57.2666666666666","53239.6666666666","24","51.8666666666666","1497","13812","14585","21","9807","41355","567","207","323","107","439","91","455"
"Tripp County","SD","22.4","23.2","7.13333333333333","21.9333333333333","89.3333333333333","395","15.2","0.433333333333333","0.533333333333333","2.3","-0.666666666666666","2.66666666666666","81.2","80.3333333333333","73.7","2414","3096","91532","2.21666666666666","51588","18023","1.33333333333333","1715.37","2.33333333333333","59.9333333333333","-1","9.2","50.0333333333333","253","5584","5644","3.5","5311","69499","415","87","199","31","363","23","367"
"Troup County","GA","14.7","24.6333333333333","6.56666666666666","18.8666666666666","82.8666666666666","3443","0.4","2.13333333333333","36.1333333333333","3.7","0.2","1.7","59.4333333333333","56.4666666666666","58.5666666666666","24765","28570","131564","2.72666666666666","44153","15415","4.26666666666666","705.123333333333","3.13333333333333","56.9333333333333","8007380.33333333","16.0666666666666","52.0666666666666","4150","69441","67044","161.9","64443","607407","3903","1435","2143","1623","2027","463","3219"
"Trousdale County","TN","13.8333333333333","19.5333333333333","5.3","13.5","82.4333333333333","423","0.633333333333333","0.433333333333333","10.6333333333333","2.66666666666666","0","1.93333333333333","86.3333333333333","84.1666666666666","77.6666666666666","3091","3657","142300","2.83333333333333","51890","16527","1.13333333333333","390.116666666666","1.13333333333333","57.9333333333333","-1","23.4666666666666","44.2","684","10410","7870","68.9","2867","37463","463","163","251","63","363","67","363"
