County,State,Age.Percent 65 and Older,Age.Percent Under 18 Years,Age.Percent Under 5 Years,Education.Bachelor's Degree or Higher,Education.High School or Higher,Employment.Nonemployer Establishments,Ethnicities.American Indian and Alaska Native Alone,Ethnicities.Asian Alone,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Ethnicities.Native Hawaiian and Other Pacific Islander Alone,Ethnicities.Two or More Races,Ethnicities.White Alone,Ethnicities.White Alone	 not Hispanic or Latino,Housing.Homeownership Rate,Housing.Households,Housing.Housing Units,Housing.Median Value of Owner-Occupied Units,Housing.Persons per Household,Income.Median Houseold Income,Income.Per Capita Income,Miscellaneous.Foreign Born,Miscellaneous.Land Area,Miscellaneous.Language Other than English at Home,Miscellaneous.Living in Same House +1 Years,Miscellaneous.Manufacturers Shipments,Miscellaneous.Mean Travel Time to Work,Miscellaneous.Percent Female,Miscellaneous.Veterans,Population.2020 Population,Population.2010 Population,Population.Population per Square Mile,Sales.Accommodation and Food Services Sales,Sales.Retail Sales,Employment.Firms.Total,Employment.Firms.Women-Owned,Employment.Firms.Men-Owned,Employment.Firms.Minority-Owned,Employment.Firms.Nonminority-Owned,Employment.Firms.Veteran-Owned,Employment.Firms.Nonveteran-Owned
Richland Parish,LA,17.6,23.516666666666666,6.35,13.2,77.95,1289,0.4,0.3,35.6,2.35,0.0,1.0666666666666669,62.53333333333333,60.75,67.05,7489,9028,89400,2.59,34500,16754,0.48333333333333334,518.4683333333332,2.0833333333333335,74.41666666666667,330423.1666666666,20.0,51.28333333333334,858,20160,20725,37.1,-1,208634,1414,439,679,369,959,119,1149
Richmond city,VA,12.566666666666666,17.733333333333334,5.966666666666667,38.8,84.75,-1,0.43333333333333335,2.15,47.36666666666667,6.8500000000000005,0.033333333333333354,3.2,45.36666666666667,40.699999999999996,42.68333333333334,89388,16687,224815,2.38,46121,27954,7.0,49.675,7.666666666666668,63.33333333333334,14071610.666666668,18.0,52.55,11861,225148,204214,3414.7,480409,1629314,15449,6184,7649,5714,8914,1394,13049
Richmond County,GA,14.183333333333334,22.866666666666667,6.783333333333333,21.25,84.03333333333333,10949,0.4,1.8,57.333333333333336,5.016666666666667,0.21666666666666667,2.6833333333333336,37.5,34.150000000000006,52.91666666666667,71551,89061,106815,2.685,41894,18989,3.6333333333333333,423.34833333333324,5.166666666666667,68.25,4543503.166666667,17.583333333333336,51.516666666666666,18763,205733,200549,618.4,372464,2189399,13334,6239,5809,7099,5594,1619,10764
Richmond County,NC,17.933333333333334,23.1,6.116666666666666,15.149999999999999,80.76666666666667,1694,3.2666666666666666,1.0,31.816666666666666,6.733333333333333,0.18333333333333335,2.25,61.483333333333334,56.68333333333334,65.9,18359,21791,82250,2.3883333333333336,35519,17689,3.8666666666666667,582.3599999999999,5.0,71.41666666666667,661995.6666666667,19.666666666666668,51.016666666666666,2737,43413,46639,98.4,35254,374849,2254,799,1094,584,1519,294,1799
Richmond County,NY,16.349999999999998,21.866666666666667,5.716666666666667,33.199999999999996,88.58333333333334,32209,0.6833333333333333,10.466666666666667,11.65,18.51666666666667,0.1,2.166666666666667,74.93333333333334,60.1,69.18333333333334,165969,181220,494165,2.8166666666666664,81079,30754,22.95,129.06166666666667,27.000000000000004,78.08333333333334,237770.6666666667,37.5,51.43333333333333,15772,491999,468730,8030.3,393809,3179959,33034,11599,18879,10264,21954,2004,30279
Richmond County,VA,20.833333333333336,16.933333333333334,4.166666666666667,16.8,79.46666666666667,474,0.5666666666666667,0.7,29.666666666666668,7.166666666666666,0.08333333333333333,2.216666666666667,66.83333333333333,60.63333333333333,70.73333333333333,3033,3975,176200,2.393333333333333,49108,19044,4.6,159.40833333333336,6.916666666666666,69.41666666666667,-1.0,21.75,43.75,637,8917,9254,48.3,5144,56824,569,169,309,94,444,99,439
Riley County,KS,9.483333333333334,16.516666666666666,5.65,45.5,95.73333333333333,2989,0.7166666666666667,4.883333333333334,6.983333333333333,8.35,0.2833333333333333,3.533333333333333,83.58333333333333,76.51666666666667,43.083333333333336,26390,31123,195900,2.461666666666667,49997,22724,7.816666666666666,580.6883333333333,9.166666666666666,59.24999999999999,78785.66666666667,12.083333333333334,46.93333333333334,5144,72499,71115,116.6,122364,753274,3934,1254,2034,314,3374,399,3124
Ringgold County,IA,24.883333333333333,22.883333333333333,5.883333333333334,20.766666666666666,92.0,349,0.3,0.48333333333333334,0.6499999999999999,2.5833333333333335,0.1,1.05,97.43333333333334,95.23333333333333,77.08333333333334,1989,2610,95330,2.4066666666666667,53481,23959,1.2833333333333332,516.4766666666667,2.9166666666666665,73.16666666666667,2624.0,19.416666666666664,50.46666666666667,331,4731,5131,9.6,-1,66324,679,164,379,-1,644,79,564
Rio Arriba County,NM,19.5,23.3,6.1000000000000005,18.816666666666666,85.2,1469,19.183333333333334,0.7833333333333333,0.9,71.18333333333332,0.2,1.9666666666666668,76.89999999999999,12.850000000000001,77.28333333333333,13073,20174,161630,2.9716666666666667,40005,19089,4.5,5118.535,49.583333333333336,78.16666666666667,-1.0,23.916666666666668,51.05,2221,40262,40246,6.9,58944,212159,1819,559,964,1054,664,129,1574
Rio Blanco County,CO,15.95,24.35,6.133333333333333,22.766666666666666,91.80000000000001,484,1.5,0.6666666666666666,1.1833333333333333,10.766666666666666,0.1,2.6500000000000004,93.78333333333333,84.18333333333334,70.46666666666667,2358,3406,197650,2.5566666666666666,55323,22069,3.6333333333333333,2779.1033333333335,4.333333333333333,67.41666666666666,-1.0,13.583333333333332,48.68333333333333,531,6562,6666,2.1,9619,45684,724,199,284,29,659,29,624
Rio Grande County,CO,20.516666666666666,22.65,5.716666666666667,23.8,86.51666666666667,929,3.55,0.6666666666666666,1.0333333333333334,44.36666666666667,0.08333333333333333,2.5,92.15,52.08333333333333,63.900000000000006,4802,6812,164915,2.3266666666666667,39098,20484,4.583333333333333,802.2716666666666,20.416666666666664,72.83333333333333,8735.666666666666,14.250000000000002,50.016666666666666,660,11552,11982,13.1,10679,83179,1074,479,339,289,714,54,924
Ripley County,IN,18.066666666666666,23.549999999999997,6.0,17.65,88.8,1479,0.38333333333333336,0.8666666666666667,0.48333333333333334,1.8666666666666667,0.0,1.1666666666666665,97.18333333333332,95.61666666666667,75.95,10951,12443,148750,2.5533333333333332,54862,23589,1.5666666666666667,863.2849999999999,2.416666666666666,74.16666666666667,720783.1666666667,23.499999999999996,50.28333333333334,2181,28912,28818,64.6,-1,185719,1829,484,919,24,1689,189,1399
Ripley County,MO,20.6,22.783333333333335,5.9,10.283333333333333,79.11666666666667,694,1.0666666666666669,0.31666666666666665,0.6166666666666667,1.5333333333333334,0.0,1.8499999999999999,96.23333333333333,94.98333333333333,77.81666666666666,5144,6622,82530,2.645,34521,15099,0.7166666666666667,596.5633333333333,1.0833333333333335,71.58333333333333,-1.0,21.916666666666664,50.36666666666667,1122,11229,14100,22.4,6444,100154,854,249,459,29,804,144,629
Ritchie County,WV,22.516666666666666,19.71666666666667,4.95,11.183333333333334,83.6,509,0.2,0.2,0.48333333333333334,0.8666666666666667,-0.8333333333333333,0.9833333333333334,98.14999999999999,97.36666666666666,79.66666666666666,4042,5930,92815,2.44,42274,21334,0.9500000000000002,376.4916666666667,0.5,75.25,-1.0,22.083333333333332,50.13333333333333,846,8706,10449,23.1,-1,61009,679,334,274,-1,634,29,609
Riverside County,CA,14.533333333333333,25.133333333333333,6.383333333333333,22.0,81.6,147219,1.9,7.133333333333334,7.25,49.56666666666666,0.4,3.566666666666667,79.75,34.65,66.33333333333333,717934,850946,330250,3.268333333333333,65259,23829,21.650000000000002,6035.428333333332,34.083333333333336,72.5,12614177.333333332,28.166666666666664,50.13333333333333,124449,2403366,2189641,303.8,4359099,20882379,146639,55259,75669,71499,70724,11464,130389
Roane County,TN,22.866666666666667,18.8,4.6,19.383333333333333,88.03333333333333,2529,0.48333333333333334,0.6,2.7,1.95,0.08333333333333333,1.8666666666666667,94.25,92.6,76.73333333333333,21107,25673,145300,2.4833333333333334,51508,25174,1.9,398.67499999999995,2.1666666666666665,72.25,225063.1666666667,23.0,50.9,5444,53293,54181,150.2,43289,393614,2814,1009,1384,129,2554,314,2279
Roane County,WV,22.21666666666667,20.566666666666666,4.7,12.633333333333333,78.48333333333333,579,0.2833333333333333,0.38333333333333336,0.31666666666666665,1.2333333333333334,0.0,1.1666666666666665,97.83333333333333,96.76666666666667,78.7,5635,7428,96065,2.493333333333333,35893,18089,0.38333333333333336,402.8,0.6666666666666665,75.41666666666667,37692.333333333336,25.999999999999996,50.650000000000006,1116,14134,14926,30.9,-1,110509,1054,279,594,-1,1009,169,814
Roanoke city,VA,15.900000000000002,21.933333333333334,6.866666666666666,23.433333333333334,85.46666666666667,-1,0.23333333333333336,2.8833333333333333,29.0,6.233333333333333,0.016666666666666677,4.133333333333334,62.9,58.86666666666667,52.05,41869,7898,135030,2.315,43215,22504,6.683333333333334,35.300000000000004,6.999999999999999,66.91666666666667,1358082.3333333335,18.833333333333336,52.38333333333333,6682,99913,97032,2279.8,256724,2050829,6939,2334,3739,1384,5089,749,5614
Roanoke County,VA,21.433333333333334,19.883333333333333,4.466666666666667,35.18333333333334,92.06666666666666,4929,0.2,3.45,6.300000000000001,3.1999999999999997,0.0,1.8666666666666667,88.08333333333334,85.46666666666667,75.11666666666666,38173,41008,198780,2.3983333333333334,67585,30389,5.616666666666667,208.60000000000002,5.583333333333333,73.25,679713.1666666667,19.500000000000004,51.83333333333333,6875,96405,92376,368.7,106904,742504,5284,1864,2859,464,4599,599,4304
Roberts County,SD,19.433333333333334,29.166666666666668,8.783333333333333,17.166666666666668,89.28333333333333,534,38.18333333333334,0.3,0.7666666666666667,3.5666666666666664,0.0,3.4333333333333336,57.4,56.13333333333333,67.05,3831,5069,100165,2.618333333333333,49821,21869,0.7833333333333333,993.3116666666665,2.1666666666666665,71.83333333333334,-1.0,14.833333333333332,49.25,620,10299,10149,9.2,3809,93769,704,274,274,69,549,34,564
Roberts County,TX,21.933333333333334,23.45,5.616666666666667,26.366666666666667,92.68333333333334,79,1.1333333333333333,0.2,0.16666666666666669,10.983333333333334,-0.8333333333333333,2.4833333333333334,96.01666666666667,86.23333333333333,81.43333333333334,314,439,128265,2.683333333333333,68511,25794,2.4000000000000004,769.8833333333332,4.25,74.75,-1.0,17.0,50.55,40,848,929,1.0,-1,-1,34,19,-1,-1,34,-1,29
Robertson County,KY,22.0,20.383333333333333,4.983333333333333,15.666666666666668,82.7,109,0.4666666666666667,0.1,0.9666666666666666,1.5,-0.8333333333333333,1.4166666666666665,97.05,95.91666666666666,74.78333333333333,869,1101,109230,2.408333333333333,40216,18789,0.14999999999999997,153.36499999999995,2.75,72.0,-1.0,35.58333333333333,49.41666666666667,100,2197,2282,22.8,-1,-1,129,89,-1,-1,124,-1,124
Robertson County,TN,15.083333333333334,23.766666666666666,6.283333333333333,19.183333333333334,86.86666666666667,4769,0.5833333333333333,0.7,7.8,7.2,0.1,1.6666666666666665,89.08333333333333,82.85,74.45,25446,27770,187850,2.6966666666666668,61552,24599,3.8666666666666667,463.79333333333335,5.0,73.08333333333334,1494135.6666666665,25.416666666666664,50.65,4298,72014,66283,139.2,54674,562684,4609,1494,2699,339,4149,474,3989
Robertson County,TX,19.75,23.566666666666666,6.366666666666666,16.05,83.13333333333333,1109,1.0666666666666669,0.8,20.266666666666666,21.53333333333333,0.1,1.6833333333333333,76.08333333333333,56.88333333333333,75.28333333333333,6341,8961,103400,2.6399999999999997,50871,21694,6.816666666666666,712.9,14.75,72.0,-1.0,22.416666666666668,50.75,826,16710,16622,19.4,13129,123834,1309,524,569,259,979,64,1129
Robeson County,NC,15.25,24.9,6.699999999999999,13.5,76.33333333333333,6214,41.86666666666667,0.7166666666666667,23.783333333333335,9.016666666666666,0.18333333333333335,2.6833333333333336,30.866666666666667,25.016666666666666,65.48333333333333,45794,53199,74130,2.825,34111,15589,4.433333333333334,858.6966666666667,6.416666666666667,76.83333333333334,2567830.6666666665,20.166666666666668,51.766666666666666,6903,119570,134168,141.3,115879,1163034,7574,3419,3754,4614,2744,959,6349
Rock County,MN,20.5,24.983333333333334,5.733333333333333,22.816666666666666,92.76666666666667,634,0.8333333333333333,0.7833333333333333,0.8833333333333333,3.333333333333333,0.0,1.55,95.95,93.26666666666667,75.63333333333333,3925,4330,147380,2.3433333333333333,60273,26119,1.6166666666666667,563.6683333333333,2.0,72.91666666666667,72028.16666666667,16.083333333333332,50.56666666666666,563,9678,9687,20.1,6219,86659,699,179,419,-1,669,99,569
Rock County,NE,25.883333333333333,21.25,5.8,22.516666666666666,95.9,179,0.9833333333333334,0.4166666666666667,0.26666666666666666,1.9333333333333333,-0.8333333333333333,0.48333333333333334,97.85,96.3,80.33333333333333,631,914,91030,2.155,54125,30114,0.6333333333333333,964.7483333333334,1.4166666666666665,72.0,-1.0,10.333333333333332,50.13333333333333,89,1293,1526,1.5,314,5654,179,104,54,-1,164,-1,169
Rock County,WI,16.76666666666667,23.066666666666666,6.0,21.650000000000002,90.28333333333333,6819,0.5833333333333333,1.2833333333333334,5.266666666666667,8.95,0.1,2.45,90.4,82.51666666666667,68.85000000000001,64499,69246,144000,2.4633333333333334,56465,24119,4.566666666666666,598.2833333333333,6.583333333333333,71.5,3728509.0,18.916666666666664,50.733333333333334,10685,163268,160331,223.3,196864,1845979,9364,2834,5244,739,8249,869,7894
Rock Island County,IL,19.433333333333334,22.183333333333334,6.1,23.21666666666667,88.39999999999999,5694,0.6,2.6333333333333333,10.883333333333333,13.066666666666666,0.016666666666666677,2.9333333333333336,82.94999999999999,71.45,68.36666666666667,60531,66105,118465,2.3116666666666665,53832,24794,7.9,478.1683333333333,11.249999999999998,70.75,5704464.833333334,16.333333333333336,50.71666666666667,9839,144908,147546,345.0,286999,1549249,7804,2549,4214,1339,6034,774,6464
Rockbridge County,VA,26.366666666666667,17.150000000000002,3.9833333333333334,26.116666666666667,86.4,1274,0.6,0.6833333333333333,3.1999999999999997,1.9333333333333333,0.0,1.75,93.66666666666667,92.10000000000001,74.86666666666667,9244,11488,196250,2.4166666666666665,53548,26279,2.216666666666667,497.79999999999995,2.5833333333333335,73.33333333333334,164665.6666666667,21.416666666666668,50.516666666666666,1854,22592,22307,37.3,36929,300049,1299,414,699,59,1174,134,1094
Rockcastle County,KY,18.433333333333334,21.333333333333332,5.416666666666667,11.316666666666666,77.88333333333334,744,0.38333333333333336,0.1,0.48333333333333334,0.9666666666666667,0.0,1.15,97.88333333333333,97.01666666666667,76.55,6555,7865,80715,2.52,34879,17409,0.1,350.7833333333333,0.7500000000000002,72.41666666666666,-1.0,19.166666666666664,50.916666666666664,835,16171,17056,53.9,10584,79354,1079,319,529,-1,1044,104,929
Rockdale County,GA,14.55,24.433333333333334,5.833333333333333,26.25,88.36666666666666,7744,0.5,1.9,56.91666666666667,10.416666666666666,0.18333333333333335,2.2666666666666666,38.233333333333334,30.15,66.83333333333334,30782,33946,161565,2.8649999999999998,58919,23599,10.0,109.41166666666666,9.333333333333334,71.83333333333334,1910126.5,27.249999999999996,52.95,6737,92599,85215,656.5,149204,1032984,7134,2964,3379,3739,3124,729,6004
Rockingham County,NC,20.48333333333333,20.25,5.1,14.733333333333333,82.08333333333334,4149,0.5833333333333333,0.6833333333333333,19.0,6.233333333333333,0.1,2.033333333333333,77.6,72.23333333333333,69.76666666666667,37443,44280,111150,2.405,42742,20174,3.783333333333333,809.8933333333332,4.750000000000001,74.66666666666666,3556921.5,21.833333333333332,51.7,5288,91196,93643,165.6,75939,721879,5159,1779,2729,839,4149,434,4439
Rockingham County,NH,18.033333333333335,19.35,4.6,40.7,95.0,23109,0.2,2.1500000000000004,1.0666666666666669,3.183333333333333,0.0,1.4833333333333334,95.0,92.38333333333334,77.55,120247,133229,318930,2.513333333333333,91018,39349,4.833333333333334,686.8083333333334,5.0,74.16666666666667,3817001.5,25.166666666666668,50.5,22012,311916,295223,425.0,675204,5637114,27744,8059,16129,989,25749,3569,22599
Rockingham County,VA,19.25,21.9,5.566666666666666,25.816666666666666,83.45,4934,0.6,0.95,2.4333333333333336,7.166666666666667,0.08333333333333333,1.5833333333333335,94.35,88.26666666666667,74.88333333333333,30735,35890,208800,2.5349999999999997,60250,26059,5.616666666666666,707.4083333333333,7.583333333333334,73.0,4497565.666666667,18.083333333333332,50.916666666666664,4492,82826,76314,89.9,68924,358164,4399,1374,2564,149,4124,549,3704
Rockland County,NY,15.716666666666667,28.28333333333333,8.083333333333332,40.983333333333334,88.08333333333334,24179,0.5833333333333333,6.283333333333333,13.1,18.183333333333334,0.1,2.066666666666667,77.86666666666667,62.81666666666667,68.56666666666666,100086,106585,442050,3.163333333333333,91676,32734,21.083333333333332,211.475,32.75,76.0,8011023.166666666,26.083333333333336,50.916666666666664,9212,335916,311687,1795.9,417639,3461409,26014,7859,15444,6229,18744,1609,23319
Rockwall County,TX,12.633333333333335,26.783333333333335,6.1,40.0,92.45,9014,0.8,3.1333333333333333,7.183333333333334,18.333333333333336,0.1,2.0500000000000003,86.65,69.6,82.1,31995,36126,253130,2.9316666666666666,98449,35284,9.166666666666666,105.70000000000002,13.5,71.83333333333334,237518.1666666667,28.499999999999996,50.66666666666667,5657,104484,78337,616.7,161729,1204039,7604,2634,4074,1389,5914,669,6594
Roger Mills County,OK,21.383333333333333,24.616666666666667,6.35,16.78333333333333,88.88333333333334,314,6.766666666666667,0.5833333333333333,0.6833333333333333,7.316666666666667,0.1,2.7166666666666663,89.15,83.56666666666668,75.63333333333333,1365,1906,104880,2.6783333333333332,51735,25719,1.95,1057.5333333333333,3.416666666666666,74.33333333333334,-1.0,14.416666666666668,50.083333333333336,163,3496,3647,3.2,-1,26364,349,199,109,-1,329,19,304
Rogers County,OK,16.483333333333334,23.333333333333336,5.783333333333333,24.583333333333332,91.73333333333333,5879,13.533333333333333,1.4666666666666668,1.3,4.866666666666667,0.1,8.45,75.23333333333333,71.45,78.31666666666666,34408,38530,159180,2.5999999999999996,64280,26789,2.5166666666666666,658.2633333333333,4.166666666666667,71.58333333333333,2533429.0,21.083333333333336,50.2,7347,94335,86905,128.6,256839,647744,5974,1919,2914,1009,4544,539,4984
Rolette County,ND,11.866666666666665,33.71666666666667,8.883333333333333,19.650000000000002,86.55,519,77.73333333333333,0.18333333333333335,0.48333333333333334,2.0166666666666666,0.0,2.833333333333333,18.766666666666666,18.28333333333333,71.11666666666666,4635,5561,80565,3.083333333333333,41186,17069,0.38333333333333336,15535.13500000001,1.916666666666667,76.0,-1.0,12.75,50.233333333333334,607,12596,13937,15.4,35879,110714,724,364,304,399,289,79,614
Rooks County,KS,22.683333333333334,22.383333333333333,5.716666666666667,22.733333333333334,89.16666666666667,444,0.4666666666666667,0.7333333333333334,0.7666666666666667,2.4166666666666665,0.1,1.55,96.3,94.26666666666667,76.65,2209,2750,76080,2.216666666666667,48254,22014,0.75,802.1966666666666,1.0833333333333335,74.25,-1.0,12.416666666666668,51.233333333333334,368,4960,5181,5.8,2614,57694,539,99,304,-1,519,54,464
Roosevelt County,MT,11.583333333333334,33.25,9.783333333333333,16.78333333333333,86.9,404,60.083333333333336,0.5666666666666667,0.38333333333333336,3.833333333333333,0.0,3.7166666666666663,35.266666666666666,33.96666666666666,62.233333333333334,3169,4130,105350,3.4183333333333334,42145,15544,1.2999999999999998,2058.2683333333334,3.75,73.75,-1.0,12.083333333333334,49.86666666666667,629,10887,10425,4.4,11434,132669,589,179,314,134,419,64,489
Roosevelt County,NM,14.35,24.45,6.933333333333334,23.433333333333334,80.06666666666666,684,2.283333333333333,1.5166666666666666,2.833333333333333,42.66666666666667,0.21666666666666667,2.3833333333333333,90.86666666666666,51.083333333333336,58.85,6853,8532,117050,2.623333333333333,42044,16769,10.683333333333334,2169.51,23.583333333333336,61.41666666666667,374844.8333333334,13.833333333333334,50.25,1050,19251,19846,8.1,17054,130689,954,259,419,254,629,84,764
Roscommon County,MI,32.75,14.850000000000001,3.7,15.066666666666666,89.10000000000001,1254,0.95,0.6833333333333333,0.6833333333333333,2.0,0.0,1.4666666666666668,96.28333333333333,94.58333333333334,81.85,11222,24569,105500,2.111666666666667,40599,21504,1.5666666666666667,1423.208333333334,1.166666666666667,70.66666666666667,109770.66666666666,20.583333333333332,49.93333333333333,2682,23545,24449,47.1,33144,276174,1794,464,1094,24,1669,234,1414
Roseau County,MN,17.700000000000003,24.266666666666666,5.833333333333333,19.9,92.55000000000001,969,1.8499999999999999,2.783333333333333,0.6499999999999999,1.4333333333333333,0.0,1.9333333333333333,92.78333333333333,91.7,81.01666666666667,6052,7617,127965,2.5083333333333333,60294,25159,3.7666666666666666,1508.1133333333332,2.833333333333333,74.58333333333334,1735127.3333333335,14.250000000000002,48.56666666666666,1060,15389,15629,9.3,23469,226014,1304,319,719,29,1229,54,1164
Rosebud County,MT,16.016666666666666,28.78333333333333,8.283333333333333,18.55,89.85,369,39.13333333333333,0.9166666666666666,0.38333333333333336,5.183333333333334,0.0,3.0166666666666666,56.449999999999996,54.833333333333336,69.08333333333334,3183,4137,114230,2.853333333333333,56454,20764,1.7333333333333334,4243.096666666666,8.0,75.91666666666666,-1.0,10.916666666666666,49.68333333333334,651,8496,9233,1.8,8994,46969,574,149,244,84,439,59,449
Ross County,OH,16.783333333333335,21.28333333333333,5.566666666666666,15.450000000000001,87.01666666666667,3234,0.3,0.5833333333333333,5.683333333333333,1.3499999999999999,0.0,2.6333333333333333,90.71666666666667,89.73333333333333,71.16666666666667,28718,31978,121680,2.48,49784,20759,0.95,653.2950000000001,1.4166666666666665,70.91666666666666,3273760.666666667,21.333333333333336,47.75,6068,77104,78064,113.3,95989,782429,4554,1284,2689,149,4154,444,3749
Routt County,CO,15.883333333333335,18.033333333333335,4.4,49.5,96.81666666666666,3279,0.6833333333333333,0.8833333333333333,1.0166666666666668,6.916666666666667,0.1,1.5,95.81666666666666,89.68333333333332,71.1,9612,16992,511100,2.538333333333333,74867,36474,4.75,2086.0633333333335,5.083333333333333,71.66666666666667,14522.333333333332,16.5,48.016666666666666,1251,24665,23509,10.0,201184,300784,4129,1274,2114,174,3794,209,3649
Rowan County,KY,14.316666666666666,19.46666666666667,5.433333333333334,24.883333333333333,83.01666666666667,1189,0.2,0.8,1.8166666666666667,1.75,0.0,1.2,96.0,94.51666666666667,60.699999999999996,8570,10361,119615,2.4983333333333335,37731,17069,2.083333333333333,353.35333333333335,3.666666666666666,67.0,243262.3333333333,18.416666666666668,51.71666666666666,1186,24490,23333,83.4,38669,282494,1909,699,909,49,1744,94,1704
Rowan County,NC,17.633333333333333,22.21666666666667,5.766666666666667,18.25,84.83333333333333,7904,0.6,1.1833333333333333,16.849999999999998,9.2,0.1,1.75,79.51666666666667,71.65,69.21666666666667,52750,62081,135365,2.5666666666666664,48450,21354,4.8,547.7633333333333,7.666666666666668,71.75,3213867.333333333,21.166666666666668,50.61666666666667,9574,145500,138428,270.7,135964,995499,8809,2884,4679,1284,7114,904,7299
Runnels County,TX,20.933333333333334,23.333333333333332,5.75,17.56666666666667,78.93333333333334,689,1.7666666666666666,1.2833333333333332,2.6,34.65,0.016666666666666677,1.2666666666666666,93.05000000000001,60.88333333333333,71.46666666666667,3883,5252,77680,2.595,43727,20334,4.333333333333333,875.6250000000001,10.500000000000002,75.91666666666666,248230.6666666667,19.333333333333332,49.416666666666664,682,9986,10501,10.0,-1,116494,984,284,534,224,699,99,809
Rush County,IN,18.483333333333334,22.71666666666667,5.683333333333334,14.1,87.35000000000001,959,0.3666666666666667,0.4,1.0,1.7333333333333334,0.0,1.25,96.9,95.53333333333333,71.48333333333333,6704,7494,111280,2.461666666666667,53186,21914,0.6666666666666666,1119.3266666666668,2.0833333333333335,73.91666666666667,-1.0,21.416666666666668,50.766666666666666,1058,16777,17392,42.6,12279,90074,1199,324,659,24,1119,174,889
Rush County,KS,25.2,20.25,5.05,22.983333333333334,91.86666666666666,209,0.9666666666666667,0.3666666666666667,0.48333333333333334,4.05,0.08333333333333333,1.6666666666666665,96.43333333333334,92.86666666666666,75.66666666666666,1439,1846,68550,2.078333333333333,47085,22124,0.6499999999999999,716.6833333333333,1.6666666666666665,75.0,-1.0,16.5,49.15,230,2997,3307,4.6,1239,24219,319,89,139,-1,299,-1,264
Rusk County,TX,16.599999999999998,22.283333333333335,5.666666666666667,15.216666666666667,80.46666666666667,2799,1.0833333333333335,0.7,17.53333333333333,17.266666666666666,0.1,1.7666666666666666,78.9,63.21666666666667,77.5,18052,21776,119580,2.705,53652,22214,6.9,769.8583333333332,11.916666666666668,67.66666666666667,277551.5,22.166666666666668,46.43333333333333,3409,52503,53330,57.7,-1,368419,2199,774,1049,424,1649,189,1864
Rusk County,WI,24.35,20.433333333333334,5.216666666666667,16.21666666666667,87.76666666666667,844,0.6833333333333333,0.31666666666666665,1.1833333333333333,1.95,0.0,1.4333333333333333,96.3,94.63333333333334,78.69999999999999,6385,9254,112300,2.1883333333333335,46053,21544,1.1666666666666667,761.1583333333333,2.1666666666666665,72.5,352918.1666666666,19.749999999999996,49.21666666666667,1194,14213,14755,16.2,7454,121079,1089,284,594,-1,1049,34,994
Russell County,AL,14.416666666666668,24.3,7.016666666666667,17.5,83.23333333333333,2754,0.6833333333333333,0.8833333333333333,45.06666666666666,5.666666666666666,0.2833333333333333,2.6500000000000004,50.43333333333333,46.416666666666664,60.38333333333333,22907,27892,119065,2.4916666666666667,41393,19554,3.45,606.145,5.333333333333333,68.16666666666667,1007626.5,20.5,51.96666666666667,5847,59258,52947,82.6,58529,416424,3784,1614,1939,1459,2214,519,3154
Russell County,KS,24.316666666666666,21.683333333333334,5.883333333333333,22.883333333333333,88.51666666666667,694,1.0833333333333335,0.7333333333333333,1.2666666666666666,3.6666666666666665,0.0,1.8499999999999999,94.98333333333333,91.76666666666667,77.55,3067,3892,88665,2.2266666666666666,43511,21739,1.9500000000000002,825.5916666666667,3.333333333333334,71.33333333333333,-1.0,13.833333333333334,50.65,484,6736,6970,7.9,9679,63714,904,329,459,29,844,44,829
Russell County,KY,19.983333333333334,22.65,6.133333333333333,14.233333333333333,77.71666666666667,1129,0.48333333333333334,0.48333333333333334,0.8666666666666667,3.9333333333333336,0.0,1.3333333333333333,96.81666666666666,93.35,74.14999999999999,6980,10154,93600,2.5083333333333333,36941,17224,2.5833333333333335,213.09666666666666,2.666666666666667,77.08333333333334,336707.3333333334,16.333333333333336,50.849999999999994,987,17954,17565,69.2,13474,154904,1289,364,724,19,1209,89,1099
Russell County,VA,21.883333333333333,18.866666666666667,4.783333333333333,11.916666666666666,79.36666666666666,959,0.2833333333333333,0.2,1.0833333333333335,1.3499999999999999,0.0,0.7833333333333333,97.63333333333333,96.64999999999999,76.44999999999999,10876,13510,96850,2.4716666666666667,38777,18004,0.9333333333333333,394.68333333333334,1.5,77.16666666666666,-1.0,23.166666666666664,51.2,1303,26158,28897,61.0,16104,194304,1354,364,854,34,1269,44,1239
Rutherford County,NC,21.75,20.483333333333334,5.133333333333333,17.666666666666668,83.43333333333334,3434,0.4,0.6,9.9,4.683333333333334,0.1,2.0500000000000003,87.05,82.96666666666667,71.48333333333333,26774,34464,116680,2.4466666666666668,41559,19979,2.716666666666667,635.0516666666667,4.0,72.16666666666666,560384.8333333334,21.166666666666668,51.68333333333334,4338,64805,67810,120.2,59869,500064,4194,1254,2399,389,3634,439,3529
Rutherford County,TN,10.600000000000001,24.583333333333332,6.5,31.550000000000004,91.45,20444,0.5,3.55,15.916666666666668,8.45,0.1,2.7166666666666663,77.11666666666666,69.85,65.6,109181,122795,204180,2.7716666666666665,65421,25129,7.333333333333334,663.49,9.250000000000002,69.0,9615808.166666666,24.083333333333332,50.86666666666667,18268,332721,262604,424.0,418894,2929449,16309,5714,9039,2754,13029,1619,13794
