"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Union County","OH","11.5333333333333","25.25","5.9","28.4166666666666","92.4","658","0.216666666666666","3.48333333333333","2.7","1.58333333333333","0","1.45","92.0833333333333","90.7166666666666","76.25","18548","20380","177133","2.70833333333333","68690","6229","3.06666666666666","2712.39666666666","0.15","13.0833333333333","1683780","3.45","52.4166666666666","3431","55277","52300","121.1","10654","105174","655","207","357","18","595","52","559"
"Union County","OR","19.0833333333333","21.9666666666666","5.93333333333333","22.8333333333333","90.9499999999999","270","1.21666666666666","1.13333333333333","0.633333333333333","4.61666666666666","1.3","2.53333333333333","93.1833333333333","89.2833333333333","63.5833333333333","10313","11551","161400","2.42333333333333","44146","4606","3.73333333333333","1085.66","0","12.6666666666666","45984.3333333333","2.01666666666666","50.8333333333333","2247","25775","25748","12.6","5632","53081","326","111","148","18","292","36","252"
"Union County","PA","16.5166666666666","18.0166666666666","4.43333333333333","22","85.1333333333333","470","0.516666666666666","1.61666666666666","7.66666666666666","5.76666666666666","0.1","1.33333333333333","88.8666666666666","84.5333333333333","73.15","14974","17132","160166","2.385","50339","4512","3.71666666666666","2117.47166666666","0.933333333333333","13.0666666666666","58879.1666666666","2.75","45.0666666666666","3328","44509","44947","142.2","14889","79858","505","121","328","9","476","72","406"
"Union County","SC","18.85","21.7","5.45","12.6333333333333","78.6166666666666","187","0.3","0.316666666666666","31.75","1.3","0.0833333333333333","1.56666666666666","66.0666666666666","65.2166666666666","72.3","11784","14033","75000","2.36833333333333","33994","3910","0.733333333333333","898.095","-0.6","13.85","87413.1666666666","3.64999999999999","52.5333333333333","2004","27771","28961","56.3","3497","32611","281","94","142","39","229","38","223"
"Union County","SD","16.0166666666666","25.2166666666666","6.11666666666666","31.9333333333333","92.6833333333333","241","0.733333333333333","1.16666666666666","1.16666666666666","3.28333333333333","0.1","1.53333333333333","95.3833333333333","92.4166666666666","74.2","5901","6783","155133","2.47666666666666","64619","7067","2.05","1811.14","-0.266666666666666","13.4","-1","2.36666666666666","49.4","1197","15326","14399","31.3","3078","25532","272","77","144","7","253","15","227"
"Union County","TN","16.6833333333333","23","6.33333333333333","8.48333333333333","73.7666666666666","220","0.416666666666666","0.2","0.333333333333333","1.56666666666666","0.1","1.3","97.65","96.4","80.65","7406","9166","100616","2.57666666666666","36111","4000","0.583333333333333","522.925","-0.483333333333333","14.0833333333333","20983.5","4.78333333333333","50.4166666666666","1064","19227","19109","85.5","1227","14606","177","48","106","3","165","15","148"
"Union Parish","LA","18.8499999999999","22.4166666666666","6.11666666666666","13.7833333333333","82.6166666666666","249","0.516666666666666","0.216666666666666","26","4.48333333333333","0.1","0.833333333333333","72.4333333333333","68.7666666666666","80.45","8374","11530","81283","2.64666666666666","37206","4004","2.21666666666666","693.015","-0.4","14.6166666666666","-1","4.23333333333333","50.5666666666666","1636","22301","22721","25.9","-1","23543","249","82","126","48","180","43","182"
"Upshur County","TX","17.3666666666666","23.9666666666666","6.21666666666666","13.9333333333333","83.05","512","1.1","0.5","8.4","8.1","0.0166666666666666","2.01666666666666","87.8833333333333","80.7166666666666","78.3833333333333","14257","16823","98033","2.75333333333333","47527","4213","3.38333333333333","96.325","0.183333333333333","13.4","18879.3333333333","3.83333333333333","50.5333333333333","3390","40443","39309","67.4","-1","33906","518","163","307","62","439","59","436"
"Upshur County","WV","18.6666666666666","20.55","5.5","15.65","83.2333333333333","206","0.216666666666666","0.5","0.933333333333333","1.23333333333333","0","1.03333333333333","97.3166666666666","96.1833333333333","76.6166666666666","9128","11215","103583","2.52333333333333","39537","4010","0.683333333333333","58.2733333333333","-0.633333333333333","13.7","47544.6666666666","3.41666666666666","50.4","1944","24579","24254","68.4","4993","44029","257","86","142","-1","243","42","198"
"Upson County","GA","17.9166666666666","22.4333333333333","6.38333333333333","11.7333333333333","78.3833333333333","283","0.416666666666666","0.683333333333333","28.0666666666666","2.48333333333333","0.0166666666666666","1.35","69.3666666666666","67.6","67.1","10310","12109","87716","2.54666666666666","35714","3623","1.83333333333333","243.206666666666","-0.35","13.5166666666666","-1","3.03333333333333","52.3499999999999","1913","26496","27153","84","4213","34642","342","135","163","102","223","30","293"
"Upton County","TX","13.95","28.5166666666666","7.99999999999999","11.1833333333333","74.1833333333333","45","2.9","0.433333333333333","2.81666666666666","53.0666666666666","0","1.7","92.2333333333333","42.9","73.75","1237","1551","51566","2.675","51820","4240","12.3666666666666","206.053333333333","5.64999999999999","13.8333333333333","-1","3.3","49.1","161","3430","3355","2.7","-1","3716","66","17","14","20","43","-1","43"
"Utah County","UT","7.31666666666666","34.5666666666666","10.0333333333333","37.2166666666666","93.7666666666666","8569","0.8","1.65","0.716666666666666","11.3666666666666","0.9","2.46666666666666","93.3666666666666","83.0333333333333","67.85","146836","162304","236000","3.59999999999999","62607","4368","7.23333333333333","333.075","1.68333333333333","12.2833333333333","990947.5","2.81666666666666","49.5833333333333","16785","577378","516564","257.8","94903","1006562","7972","2314","4059","698","6996","499","7060"
"Uvalde County","TX","16.15","27.6333333333333","7.53333333333333","15.0666666666666","70.2166666666666","446","1.11666666666666","0.733333333333333","1.21666666666666","70.6166666666666","0.1","0.916666666666666","95.9166666666666","27.45","71.4666666666666","8656","11051","72000","3.00666666666666","36031","3387","9.95","257.825","7.78333333333333","13.9166666666666","24907.5","2.33333333333333","50.7333333333333","1446","26692","26405","17","9678","70699","568","196","315","325","218","65","479"
"Val Verde County","TX","13.8833333333333","28.8166666666666","8.3","15.8166666666666","67.2","617","0.916666666666666","0.816666666666666","2.01666666666666","80.7166666666666","0.2","1.03333333333333","95.1","16.45","66.1666666666666","15198","18888","93816","3.11333333333333","41399","3560","23.1166666666666","523.291666666666","10.4333333333333","13.2999999999999","-1","2.21666666666666","49.15","2971","48743","48879","15.5","12973","97257","592","196","329","427","141","50","504"
"Valdez-Cordova Census Area","AK","10.1","24.5","7.1","23.9","91","-1","13.5","4","0.9","4.7","0.7","6.9","74","70.7","74.5","3424","6089","177700","2.73","74878","-1","4.6","720.7","-1","-1","-1","-1","47.3","895","9488","9636","0.3","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"Valencia County","NM","15.8666666666666","24.3833333333333","6.11666666666666","16.9166666666666","81.3333333333333","561","5.73333333333333","0.883333333333333","1.71666666666666","59.7666666666666","0.2","2.23333333333333","89.4166666666666","33.9","80","26913","30413","135100","2.77666666666666","43579","3945","7.71666666666666","892.43","4.26666666666666","14.0166666666666","-1","3.89999999999999","49.8166666666666","7324","75881","76569","71.8","-1","100213","669","273","286","349","281","54","583"
"Valley County","ID","22.3166666666666","18.3","4.36666666666666","33.65","92.7666666666666","226","1.11666666666666","0.516666666666666","0.25","4.45","0.1","1.63333333333333","96.3833333333333","92.75","78.3","3577","12040","236800","2.70333333333333","52806","5617","1.95","4807.48666666666","0.0666666666666666","12.6333333333333","665.666666666666","1.6","48.1","1125","10146","9862","2.7","6688","17651","228","53","123","9","205","19","196"
"Valley County","MT","21.2833333333333","22.6833333333333","5.48333333333333","17.8333333333333","91.4833333333333","87","9.36666666666666","0.733333333333333","0.416666666666666","2.3","0.1","2.46666666666666","87","85.25","69.9833333333333","3271","4852","110483","2.23666666666666","48177","4656","1.1","1297.895","-0.416666666666666","14.1333333333333","-1","1.63333333333333","49.5166666666666","688","7630","7369","1.5","2736","26443","186","79","63","7","169","12","145"
"Valley County","NE","24.2166666666666","22.9666666666666","5.43333333333333","18.8666666666666","93.6333333333333","65","0.133333333333333","0.316666666666666","0.233333333333333","2.4","0","0.933333333333333","98.3833333333333","96.0833333333333","74.6333333333333","1889","2281","83483","2.21166666666666","42924","4895","1.56666666666666","1261.33333333333","-0.45","14.1333333333333","-1","1.85","50.1833333333333","373","4180","4260","7.5","-1","19420","111","15","59","7","98","9","91"
"Van Buren County","AR","24.95","19.65","4.86666666666666","13.75","82.0166666666666","204","0.916666666666666","0.4","0.516666666666666","3.11666666666666","0","1.91666666666666","96.2333333333333","93.45","78.1833333333333","7022","10371","89200","2.40166666666666","33514","3693","1.55","890.381666666666","-0.516666666666666","13.5333333333333","-1","4.2","50.2833333333333","1789","16676","17295","24.4","2631","28060","278","52","176","9","258","24","229"
"Van Buren County","IA","21.0833333333333","23.2","6.58333333333333","14.4","87.5333333333333","107","0.216666666666666","0.516666666666666","0.283333333333333","1.38333333333333","0","1","97.9833333333333","96.7","85.05","3002","3627","73550","2.44833333333333","44082","4541","0.916666666666666","391.273333333333","0.233333333333333","14.3833333333333","33950.5","2.93333333333333","49.0833333333333","646","7424","7570","15.6","-1","6744","136","35","77","-1","133","29","103"
"Van Buren County","MI","16.45","24.0166666666666","6.33333333333333","18.5333333333333","85.6","806","1.2","0.533333333333333","4.16666666666666","11.2","0.0166666666666666","2.43333333333333","91.5833333333333","81.5833333333333","77.8333333333333","28546","36791","122150","2.585","46688","4674","4.61666666666666","521.253333333333","0.766666666666666","13.5","204017.833333333","3.11666666666666","50.4666666666666","6017","75263","76258","125.5","16193","105767","834","236","518","85","721","101","694"
"Van Buren County","TN","21.2333333333333","19.1166666666666","4.45","9.96666666666666","79.4166666666666","70","0.316666666666666","0.2","0.733333333333333","1.41666666666666","0.0166666666666666","1.25","97.55","96.2666666666666","84.75","2104","2657","80833","2.61499999999999","35076","3438","1.05","610.945","-0.0833333333333333","13.9","-1","4.28333333333333","50.0166666666666","465","5722","5548","20.3","-1","1573","35","14","15","-1","33","-1","33"
"Van Wert County","OH","18.2333333333333","23.45","5.96666666666666","15.6","90.8833333333333","276","0.233333333333333","0.383333333333333","1.01666666666666","2.94999999999999","0","1.31666666666666","96.9333333333333","94.4166666666666","78.6833333333333","11459","12691","91316","2.46166666666666","46838","4518","0.766666666666666","80.2266666666666","-0.45","14.0499999999999","250944.666666666","2.53333333333333","51.1999999999999","2059","28540","28744","70.3","5193","47113","381","100","214","5","355","26","312"
"Van Zandt County","TX","19.8833333333333","23.4166666666666","5.64999999999999","13.8833333333333","81.7666666666666","780","1","0.516666666666666","3.06666666666666","10.45","0.116666666666666","1.61666666666666","93.7666666666666","84.15","77.9166666666666","19246","23002","102800","2.70833333333333","45308","4649","4.43333333333333","139.593333333333","0.449999999999999","13.7999999999999","23799","5.13333333333333","50.95","4612","54015","52579","62.4","7464","71785","644","208","333","48","578","74","524"
"Vance County","NC","16.8499999999999","23.9833333333333","6.61666666666666","11.9666666666666","76.3999999999999","400","0.75","0.55","51","7.38333333333333","0.0166666666666666","1.43333333333333","46.1833333333333","40.5833333333333","61.5","16679","19993","99900","2.64833333333333","35910","3840","4.11666666666666","458.295","0.466666666666666","13.5833333333333","126030.333333333","3.36666666666666","53.2166666666666","3029","44275","45422","179.2","9496","87981","487","178","255","186","278","58","405"
"Vanderburgh County","IN","15.5666666666666","21.9166666666666","6.33333333333333","23.3333333333333","89.35","1630","0.3","1.31666666666666","9.48333333333333","2.55","0.116666666666666","2.55","86.3166666666666","84.1833333333333","63.8","74237","83604","115583","2.335","44568","4938","2.55","372.38","-0.166666666666666","12.7999999999999","662084.666666666","2.4","51.5833333333333","13056","181695","179703","769.7","94416","523607","2063","661","1107","162","1770","196","1723"
"Venango County","PA","20.4333333333333","20.1","5.2","15.95","89.0333333333333","463","0.2","0.416666666666666","1.18333333333333","1.1","0","1.13333333333333","96.9666666666666","96.0666666666666","74.6833333333333","22465","27332","82400","2.34999999999999","43305","4494","0.783333333333333","494.655","-0.533333333333333","14.0166666666666","231350.5","2.94999999999999","50.75","5126","53017","54984","81.5","9173","106141","597","179","336","20","540","66","472"
"Ventura County","CA","14.0333333333333","23.9333333333333","6.28333333333333","31.7999999999999","83.1666666666666","11745","1.9","7.56666666666666","2.23333333333333","42.2","0.3","3.33333333333333","84.6833333333333","46.2833333333333","64.6166666666666","267736","285672","466566","3.06333333333333","78475","6431","22.6333333333333","1315.34666666666","5.56666666666666","14.1166666666666","1388995.16666666","3.7","50.5","46492","845789","823318","446.7","266239","1865696","12713","4446","6665","4192","8034","976","11188"
"Vermilion County","IL","17.7999999999999","23.8833333333333","6.63333333333333","14.0333333333333","86.1666666666666","645","0.4","0.816666666666666","13.5833333333333","4.8","0","2.25","82.9499999999999","79.05","70.4333333333333","31505","36023","76066","2.49166666666666","42252","4217","2.13333333333333","867.478333333333","-0.0499999999999999","13.9333333333333","392192.5","2.43333333333333","50.2833333333333","6978","78805","81625","90.9","14332","141714","914","414","377","149","722","100","751"
"Vermilion Parish","LA","14.2166666666666","26.2833333333333","6.83333333333333","12.8666666666666","75.8166666666666","780","0.4","2.35","14.6333333333333","3.26666666666666","0","1.45","81.1666666666666","78.3166666666666","75.5333333333333","21818","26070","100700","2.665","45878","4222","2.43333333333333","483.2","1.78333333333333","13.6833333333333","-1","3.89999999999999","51.45","3300","59240","57999","49.4","8228","96222","767","264","376","130","609","61","668"
"Vermillion County","IN","18.8833333333333","22.1666666666666","5.33333333333333","13.2","89.4166666666666","122","0.3","0.216666666666666","0.416666666666666","1.13333333333333","0","0.983333333333333","97.9833333333333","97.05","77.35","6499","7483","75866","2.425","43810","4414","0.383333333333333","510.229999999999","-0.483333333333333","13.9333333333333","-1","3.38333333333333","50.5166666666666","1495","15651","16212","63.1","4084","32344","241","44","160","-1","232","26","203"
"Vernon County","MO","18.0333333333333","24.35","6.26666666666666","14.1499999999999","85.4666666666666","228","0.8","0.616666666666666","0.833333333333333","2.05","0.1","1.81666666666666","95.85","94.1","70.0333333333333","8033","9488","86133","2.49666666666666","39445","4051","1.51666666666666","1918.625","-0.183333333333333","13.4","-1","2.18333333333333","51.1666666666666","1514","20786","21159","25.6","3717","39770","283","65","157","-1","265","42","217"
"Vernon County","WI","18.75","25.9166666666666","7.13333333333333","19.9833333333333","87.3166666666666","422","0.216666666666666","0.4","0.416666666666666","1.6","0","1.01666666666666","97.8666666666666","96.4666666666666","78.55","11836","13865","141366","2.50833333333333","46649","4365","0.95","131.096666666666","0.8","14.5","45966.6666666666","3.38333333333333","50.1","2229","30420","29773","37.6","3241","53392","496","162","229","5","478","26","445"
"Vernon Parish","LA","10.8666666666666","26.2666666666666","8.78333333333333","18.5833333333333","86.4666666666666","349","1.68333333333333","1.98333333333333","14.7833333333333","9.56666666666666","0.5","3.6","77.5166666666666","69.8166666666666","54.4166666666666","18073","21849","95550","2.74666666666666","47000","4091","3.58333333333333","806.043333333333","0.516666666666666","12.6333333333333","-1","2.8","47.2333333333333","6417","51569","52334","39.4","9798","71116","456","137","224","75","351","63","360"
"Victoria County","TX","14.9333333333333","25.7166666666666","7.13333333333333","16.9166666666666","82.1333333333333","1145","0.9","1.4","6.85","45.7166666666666","0.1","1.43333333333333","89.4166666666666","45.8166666666666","65.5333333333333","32102","36241","115633","2.72833333333333","51442","4865","5.8","146.19","3.35","13.1666666666666","-1","2.46666666666666","50.9166666666666","6026","91120","86793","98.4","31159","276280","1443","527","708","508","862","137","1211"
"Vigo County","IN","14.8666666666666","20.65","5.85","21.85","86.8999999999999","814","0.4","2.01666666666666","7.23333333333333","2.63333333333333","0","2.25","88.1","85.7833333333333","63.55","39996","46625","92583","2.46833333333333","41448","4184","3.25","598.035","-0.0666666666666667","12.25","585476.333333333","2.58333333333333","49.3333333333333","7796","107838","107848","267.4","38351","264711","1198","354","579","102","1025","101","989"
"Vilas County","WI","29.3333333333333","16.8166666666666","4.14999999999999","24.9333333333333","92.1166666666666","407","11.2333333333333","0.433333333333333","0.4","2.05","0","1.41666666666666","86.5","85.3166666666666","77.1166666666666","10683","25597","188816","1.98666666666666","41872","5551","1.93333333333333","141.933333333333","-0.35","13.85","6495.5","2.48333333333333","49.45","2487","21672","21430","25","20998","44853","424","114","204","13","393","42","360"
"Vinton County","OH","15.9333333333333","23.0333333333333","5.63333333333333","9.21666666666666","80.45","108","0.416666666666666","0.2","0.6","0.733333333333333","-0.166666666666666","1.26666666666666","97.4166666666666","96.8","76.3333333333333","5183","6211","78333","2.555","38199","3629","0.266666666666666","671.726666666666","-0.266666666666666","14.15","16366.8333333333","4.31666666666666","50.2833333333333","866","13162","13435","32.6","-1","7281","112","41","55","-1","108","9","98"
"Virginia Beach city","VA","12.5333333333333","22.7166666666666","6.63333333333333","33.4166666666666","93.5833333333333","-1","0.466666666666666","6.78333333333333","19.8333333333333","7.78333333333333","0.183333333333333","4.26666666666666","68.2166666666666","62.7","64.1166666666666","165919","151776","269800","2.61333333333333","67117","6295","8.81666666666666","40.67","1.25","12.8833333333333","325693.5","3.1","50.8","60350","452395","437994","1758.9","200454","945245","5892","2243","3031","1481","4174","896","4638"
"Volusia County","FL","23.4833333333333","17.9166666666666","4.7","21.2833333333333","88.0833333333333","7455","0.5","1.91666666666666","11.1666666666666","12.6666666666666","0.1","1.95","84.3666666666666","73.2666666666666","71.7166666666666","199338","257429","148166","2.46333333333333","43629","4752","7.08333333333333","192.038333333333","1.48333333333333","13.5499999999999","-1","3.48333333333333","51.2","53674","515199","494593","449.2","149293","1028041","7385","2696","3810","1667","5464","807","6211"
"Wabash County","IL","19.3166666666666","22.0166666666666","5.85","17.0333333333333","89.5166666666666","124","0.216666666666666","0.866666666666666","0.916666666666666","1.78333333333333","0","1.35","96.55","95.0833333333333","78.5833333333333","4794","5536","81216","2.43666666666666","47932","4629","2.56666666666666","516.683333333333","-0.2","14.0166666666666","7217","2.55","50.4333333333333","920","11518","11947","53.5","1966","13519","178","58","90","-1","172","15","148"
"Wabash County","IN","19.7166666666666","21.4333333333333","5.21666666666666","17.1833333333333","86.55","292","0.716666666666666","0.516666666666666","0.816666666666666","2.45","0","1.21666666666666","96.75","94.5166666666666","75.8333333333333","12729","14111","95916","2.39","46781","4524","1.58333333333333","547.413333333333","-0.266666666666666","13.3666666666666","218666.833333333","2.63333333333333","51.4166666666666","2381","32040","32888","79.7","6704","54080","400","138","205","11","368","28","349"
"Wabasha County","MN","19.35","22.1833333333333","5.93333333333333","20.6166666666666","92.8166666666666","257","0.3","0.6","0.616666666666666","3","0","1.03333333333333","97.45","94.85","81.7666666666666","8911","10081","158983","2.385","55085","5739","1.48333333333333","461.13","-0.266666666666666","14.1","87180.5","3.26666666666666","50.1333333333333","1882","21366","21676","41.4","3432","37308","311","82","177","6","297","24","266"
"Wabaunsee County","KS","18.0666666666666","24.6666666666666","7.2","21.2","95.4","78","0.733333333333333","0.3","0.783333333333333","3.59999999999999","-0.166666666666666","2.26666666666666","95.9833333333333","92.9","84.5","2701","3265","117950","2.56333333333333","55774","4645","0.783333333333333","613.008333333333","-0.5","14.3833333333333","-1","3.73333333333333","49.2166666666666","578","6998","7053","8.9","215","6113","99","36","55","6","90","8","85"
"Wade Hampton Census Area","AK","5.2","42","13.7","5.4","76.6","-1","91.7","0.3","0.2","1.1","0","2.6","5.2","4.9","71.1","1744","2183","109300","4.39","40176","-1","0.6","674.59","-1","-1","-1","-1","47.5","351","8010","7459","0.4","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"Wadena County","MN","21.55","24.3166666666666","6.3","13.6333333333333","88.7666666666666","168","0.716666666666666","0.416666666666666","1.01666666666666","1.76666666666666","0","1.76666666666666","96.0833333333333","94.6166666666666","75.4166666666666","5803","7018","117500","2.30499999999999","38540","4034","1.08333333333333","575.211666666666","-0.283333333333333","14","7186","2.8","50.4","1167","13808","13843","25.8","1867","27376","191","62","98","-1","182","26","150"
"Wagoner County","OK","15.2166666666666","24.9166666666666","6.13333333333333","21.8666666666666","89.1","932","10.3333333333333","1.61666666666666","3.88333333333333","5.78333333333333","0.1","7.33333333333333","76.8","72.1333333333333","81.85","27381","31178","141833","2.725","56901","4901","3.4","546.943333333333","0.216666666666666","13.6166666666666","124420.166666666","3.53333333333333","50.5166666666666","6572","76581","73085","130.1","-1","64955","999","323","560","169","798","90","859"
"Wahkiakum County","WA","31.0833333333333","17.2666666666666","3.58333333333333","15.15","92.9333333333333","56","1.53333333333333","1.13333333333333","0.45","3.78333333333333","0.2","3.41666666666666","93.1999999999999","90.0833333333333","77.7","1745","2088","199466","2.27","43717","5184","3.86666666666666","43.0633333333333","0.0333333333333334","14.5666666666666","-1","5.36666666666666","50.4333333333333","438","4126","3978","15.1","-1","1677","55","14","28","9","38","-1","46"
"Wake County","NC","10.3333333333333","24.7666666666666","6.41666666666666","48.8","91.8333333333333","15890","0.8","6.61666666666666","21.25","10.0666666666666","0.1","2.34999999999999","68.8166666666666","60.7666666666666","64.9833333333333","357217","410574","237783","2.60333333333333","68436","6829","12.9166666666666","693.02","2.03333333333333","12.85","2184191.16666666","3.41666666666666","51.3166666666666","54139","1020477","900993","1078.8","360862","2393220","15396","5484","8155","4045","10769","1583","13060"
"Wakulla County","FL","13.6499999999999","20.7833333333333","5.28333333333333","17.3833333333333","87.7","359","0.7","0.616666666666666","14.9833333333333","3.81666666666666","0.1","2.03333333333333","81.5666666666666","78.3666666666666","79.25","10579","13014","139250","2.605","54144","4288","2.75","745.72","0.15","13.85","-1","4.76666666666666","44.9","3342","31820","30776","50.8","3277","29342","352","106","211","45","286","65","267"
"Waldo County","ME","20.3","19.45","4.9","28.7333333333333","91.3666666666666","662","0.5","0.6","0.516666666666666","1.18333333333333","0.0833333333333333","1.43333333333333","96.85","95.8833333333333","78.6166666666666","16579","21936","157166","2.30999999999999","43839","4944","2.03333333333333","374.161666666666","-0.183333333333333","13.7","28063.6666666666","3.73333333333333","50.9333333333333","4069","39143","38786","53.1","7696","60943","713","210","395","9","678","100","568"
"Walker County","AL","18.4166666666666","22.1166666666666","5.85","10.6333333333333","77.3","611","0.516666666666666","0.433333333333333","6.36666666666666","2.34999999999999","0.1","1.35","91.2333333333333","89.3","75.3666666666666","25629","30782","85800","2.54666666666666","38576","3979","1.25","500.998333333333","-0.45","13.5499999999999","84274.3333333333","3.89999999999999","51.3666666666666","5108","65450","67023","84.7","12547","160581","772","267","432","77","665","60","668"
"Walker County","GA","16.9833333333333","22.5","5.53333333333333","14.4333333333333","79.5833333333333","696","0.316666666666666","0.55","4.48333333333333","2.08333333333333","0.1","1.53333333333333","92.95","91.1666666666666","72.4666666666666","26155","30170","107350","2.57499999999999","40995","4040","1.16666666666666","862.171666666666","-0.45","13.5833333333333","292274.333333333","3.83333333333333","50.7166666666666","5657","68124","68756","154","-1","59179","673","202","398","52","601","61","580"
"Walker County","TX","11.8","15.45","4.18333333333333","18.3833333333333","82.4166666666666","781","0.8","1.18333333333333","23.1833333333333","17.85","0.1","1.43333333333333","73.2833333333333","56.9333333333333","56.0666666666666","20792","25290","116966","2.3","38637","3089","7.46666666666666","129.861666666666","2.08333333333333","12.6166666666666","58788.3333333333","3.75","41.3166666666666","5014","70890","67861","86.5","15349","126609","748","252","373","212","498","52","643"
"Walla Walla County","WA","16.8666666666666","21.5333333333333","5.71666666666666","26.6333333333333","88.05","563","1.4","1.7","2.11666666666666","21.2833333333333","0.316666666666666","2.46666666666666","92.0666666666666","72.3","62.2166666666666","21838","24098","200133","2.48166666666666","48473","4838","11.0166666666666","210.855","2.4","12.25","-1","1.83333333333333","49.1","5181","60300","58781","46.3","15447","92580","652","184","310","68","528","38","559"
"Wallace County","KS","21.8666666666666","24.5833333333333","5.98333333333333","24.9833333333333","88.7","26","0.516666666666666","0.1","0.9","7.1","-0.166666666666666","1.83333333333333","96.65","90.7","77.3166666666666","615","778","66483","2.52333333333333","50089","4660","4.81666666666666","514.5","-0.15","13.5499999999999","-1","1.33333333333333","50.65","103","1507","1485","1.6","-1","1269","33","-1","15","-1","31","-1","31"
"Waller County","TX","11.55","24.0166666666666","6.33333333333333","19.35","81.1666666666666","746","1.58333333333333","0.9","25.4","30","0.1","1.43333333333333","70.5833333333333","43.1666666666666","67.9666666666666","13862","16362","144066","2.99333333333333","51687","4232","13.0666666666666","84.7383333333333","3.56666666666666","13.5166666666666","153227","4.14999999999999","50.2","2185","48482","43205","84.1","5540","50580","574","181","306","189","361","60","477"
"Wallowa County","OR","27.2","18.3833333333333","4.95","24.4","93.4333333333333","145","0.9","0.5","0.5","2.93333333333333","0.1","2.23333333333333","95.7666666666666","93.35","73.2","3032","4109","206433","2.24833333333333","43532","5080","1.53333333333333","1054.57333333333","-0.366666666666666","13.7666666666666","-1","1.88333333333333","51.05","810","6915","7008","2.2","1615","10598","181","56","70","-1","175","12","160"
"Walsh County","ND","21.0833333333333","22.6666666666666","6.45","18.1166666666666","83.4","132","2.05","0.566666666666666","0.45","11.25","0.0166666666666666","1.55","95.3833333333333","85.1666666666666","76.3166666666666","4920","5586","71933","2.16166666666666","49776","5698","2.56666666666666","692.954999999999","0.449999999999999","13.75","18537.6666666666","2","49.2333333333333","858","10903","11119","8.7","2004","20522","204","47","108","8","183","9","178"
"Walthall County","MS","18.0666666666666","24.25","5.7","12.9","75.95","189","0.416666666666666","0.25","43.6999999999999","1.86666666666666","0.1","1.31666666666666","54.2166666666666","52.9","83.4","5641","7171","86883","2.66","31069","3519","0.549999999999999","1133.37333333333","-0.616666666666666","14.25","-1","4.83333333333333","51.85","681","14697","15443","38.2","1348","18552","219","98","90","76","132","13","198"
"Walton County","FL","18.95","20.2333333333333","5.43333333333333","24.8333333333333","85.2666666666666","1496","0.883333333333333","1.15","5.8","6.16666666666666","0.2","2.55","89.4333333333333","84.1666666666666","73.5166666666666","23435","48972","171166","2.41166666666666","46048","5745","5.16666666666666","817.155","0.566666666666666","12.9333333333333","-1","3.83333333333333","49.1666666666666","6636","63825","55043","53","62296","136239","1225","433","609","124","1038","152","970"
"Walton County","GA","14.45","25.65","6.16666666666666","18.95","83.7333333333333","1451","0.4","1.45","17.3166666666666","4.06666666666666","0.1","1.53333333333333","79.1999999999999","75.95","74.9666666666666","29878","32919","162633","2.84333333333333","53907","4647","4.46666666666666","1264.51333333333","0.05","13.95","129648.666666666","4.71666666666666","51.2833333333333","5601","89124","83768","257.2","12142","124077","1283","478","676","268","985","153","1076"
"Walworth County","SD","24.3","22.7166666666666","6.21666666666666","22.3166666666666","88.25","79","13.7166666666666","0.65","0.5","1.9","0","3.21666666666666","81.9166666666666","80.6499999999999","65.8166666666666","2328","3011","75533","2.25666666666666","44118","5426","1.6","3851.18","-0.233333333333333","12.6833333333333","-1","1.48333333333333","50.9","587","5479","5438","7.7","4516","14803","114","23","61","-1","104","3","95"
"Walworth County","WI","15.8166666666666","21.6333333333333","5.05","26.6333333333333","90.2166666666666","1183","0.5","1.1","1.28333333333333","11.1166666666666","0.1","1.23333333333333","95.9666666666666","85.55","68.6833333333333","40086","51904","196316","2.49166666666666","55646","5382","6.03333333333333","91.6883333333333","0.75","13.0833333333333","450958.5","3.21666666666666","50","6715","104018","102228","184.2","48009","205740","1417","401","818","73","1295","141","1202"
